Date,SECURITY,SECURITY TYPE,MODIFIED DURATION,QUANTITY,PRICE,YIELD TO MAT,UNDERLYING SECURITY,POSITION CR01,VALUE PCT NAV,POSITION PVBP,ACCOUNT,PORTFOLIO,MATURITY DATE,UNDERLYING CUSIP,VALUE,TRADE GROUP,STRATEGY,CURRENCY,COMPANY SYMBOL,CUSIP,ISIN,MATURITY BUCKET,COUPON,SECURITY PVBP,SECURITY CR01,CREDIT RATING,SECURITY CLASSIFICATION,UNDERLYING ISIN,BENCHMARK MATURITY DATE,PCT OF OUTSTANDING,FACE VALUE OUTSTANDING,CDS Adj Size (Calc),Yield,Yield CAD Fee Included,Fuding Status,TradeGroup Fixed,Benchmark Yield,Benchmark Yield Including Fee,Sprd Calculated,Sprd Funding Adjusted,OAS (Bloomberg),OAS Fund Adj(Bloomberg),Yrs Calc,Duration Calc,OAD Calc,Yrs Calc (Corps),Yrs Calc (Corps + CDX),Duration Calc (Corps),Duration Calc (Corps + CDX),Funding Cost
06/10/2025,FCRCN 3.604 05/26 CA,Bond,0.8816349840117141,13725000.0,100.213,3.35965463206312,CAN 1.5 06/01/26,1212.6644223474223,0.03707109001187609,1212.6644223474223,TD FIAF,YTM Cap FIAF,2026-05-06,135087E67,13803021.5486301,FCRCN 3.604 05/26 CA,Carry,CAD,FCRCN,31943BBX7,,0 to 1 Years,3.604,0.883544205717612,0.883544205717612,BBB,,CA135087E679,2026-06-01,0.04575,300000000.0,13803021.5486301,3.32027705,3.32027705,Hedged,FCRCN 3.604 05/26 CA,2.6802539745225213,3.0802539745225213,64.00230754774788,24.002307547747883,55.53612138663639,10.536121386636388,0.6598220396988365,0.6413201793503033,0.6413201793503033,0.6598220396988365,0.6598220396988365,0.6413201793503033,0.6413201793503033,0.0
06/10/2025,FCRCN 3.604 05/26 CA,Bond,0.8816349840117141,15984000.0,100.213,3.35965463206312,CAN 1.5 06/01/26,1412.257058419031,0.050657730526729755,1412.257058419031,TD - Credit Opp,YTM Cap Credit Opp,2026-05-06,135087E67,16074863.1281096,FCRCN 3.604 05/26 CA,Carry,CAD,FCRCN,31943BBX7,,0 to 1 Years,3.604,0.883544205717612,0.883544205717612,BBB,,CA135087E679,2026-06-01,0.05328,300000000.0,16074863.1281096,3.32027705,3.32027705,Hedged,FCRCN 3.604 05/26 CA,2.6802539745225213,3.0802539745225213,64.00230754774788,24.002307547747883,55.53612138663639,10.536121386636388,0.6598220396988365,0.6413201793503033,0.6413201793503033,0.6598220396988365,0.6598220396988365,0.6413201793503033,0.6413201793503033,0.0
06/10/2025,NACN 3.308 08/28 CA,FixedFloatingDebt,2.08676956050565,11675000.0,99.8835,3.36002440652568,CAN 2.75 09/01/27,2433.480624534741,0.03677264269316545,2433.480624534741,TD - Credit Opp,YTM Cap Credit Opp,2027-08-15,135087N83,11668805.3729452,NACN 3.308 08/28 CA,New Issue,CAD,NACN,63306AJM9,,2 to 3 Years,3.308,2.08435171266359,2.08435171266359,A,,CA135087N837,2027-09-01,0.0,0.0,11668805.3729452,3.370333849837107,3.370333849837107,Hedged,NACN 3.308 08/28 CA,2.7246590266630744,3.1246590266630743,64.56748231740326,24.567482317403268,77.95303088116832,32.95303088116832,2.1793292265571527,2.0868543700256637,2.2000454890389323,2.1793292265571527,2.1793292265571527,2.0868543700256637,2.0868543700256637,0.0
06/10/2025,NACN 3.308 08/28 CA,FixedFloatingDebt,2.08676956050565,13325000.0,99.8835,3.36002440652568,CAN 2.75 09/01/27,2777.3986571242335,0.03576826830222849,2777.3986571242335,TD FIAF,YTM Cap FIAF,2027-08-15,135087N83,13317929.9010274,NACN 3.308 08/28 CA,New Issue,CAD,NACN,63306AJM9,,2 to 3 Years,3.308,2.08435171266359,2.08435171266359,A,,CA135087N837,2027-09-01,0.0,0.0,13317929.9010274,3.370333849837107,3.370333849837107,Hedged,NACN 3.308 08/28 CA,2.7246590266630744,3.1246590266630743,64.56748231740326,24.567482317403268,77.95303088116832,32.95303088116832,2.1793292265571527,2.0868543700256637,2.2000454890389323,2.1793292265571527,2.1793292265571527,2.0868543700256637,2.0868543700256637,0.0
06/10/2025,ENBCN 0 02-28 CA,FRN,0.00273945843038194,17375000.0,100.09,3.60041601316807,ENBCN 0 02-28 CA,4440.180401107748,0.046784885106159434,4.767815615478448,TD FIAF,YTM Cap FIAF,2028-02-25,29251ZCJ4,17419848.6492742,ENBCN 0 02-28 CA,Trading,CAD,ENBCN,29251ZCJ4,CA29251ZCJ45,2 to 3 Years,3.608117922,0.00274406654128256,2.5554995114289203,BBB,,CA29251ZCJ45,2028-02-25,0.0434375,400000000.0,17419848.6492742,3.600416013168067,3.600416013168067,Cash,Cash,2.95,2.95,65.04160131680669,65.04160131680669,82.16915334339933,37.16915334339933,2.7104722792607805,0.0027394584303819395,2.551497882932275,2.7104722792607805,2.7104722792607805,0.0027394584303819395,0.0027394584303819395,0.0
06/10/2025,ENBCN 0 02-28 CA,FRN,0.00273945843038194,17625000.0,100.09,3.60041601316807,ENBCN 0 02-28 CA,4504.067888893471,0.05568614263404602,4.8364172790105115,TD - Credit Opp,YTM Cap Credit Opp,2028-02-25,29251ZCJ4,17670493.9535803,ENBCN 0 02-28 CA,Trading,CAD,ENBCN,29251ZCJ4,CA29251ZCJ45,2 to 3 Years,3.608117922,0.00274406654128256,2.5554995114289203,BBB,,CA29251ZCJ45,2028-02-25,0.0440625,400000000.0,17670493.9535803,3.600416013168067,3.600416013168067,Cash,Cash,2.95,2.95,65.04160131680669,65.04160131680669,82.16915334339933,37.16915334339933,2.7104722792607805,0.0027394584303819395,2.551497882932275,2.7104722792607805,2.7104722792607805,0.0027394584303819395,0.0027394584303819395,0.0
06/10/2025,RY 3.626 12/28 CA,FixedFloatingDebt,2.370443361830913,11800000.0,100.6145,3.3673408819000197,CAN 2.75 09/01/27,2814.3142676438715,0.0374182872472096,2814.3142676438715,BMO - Credit Opp,YTM Cap Credit Opp,2027-12-10,135087N83,11873683.2410959,RY 3.626 12/28 CA,Carry,CAD,RY,779926FY5,CA779926FY56,2 to 3 Years,3.626,2.38501209122362,2.38501209122362,A,,CA135087N837,2027-09-01,0.0,0.0,11873683.2410959,3.379712020949204,3.379712020949204,Hedged,RY 3.626 12/28 CA,2.7246590266630744,3.1246590266630743,65.50529942861299,25.505299428612993,77.09312509654045,32.09312509654045,2.4996577686516086,2.3702116777071147,2.6243481536757085,2.4996577686516086,2.4996577686516086,2.3702116777071147,2.3702116777071147,0.0
06/10/2025,RY 3.626 12/28 CA,FixedFloatingDebt,2.370443361830913,13200000.0,100.6145,3.3673408819000197,CAN 2.75 09/01/27,3148.2159604151784,0.03567291284008186,3148.2159604151784,BMO FIAF (Prime),YTM Cap FIAF,2027-12-10,135087N83,13282425.3205479,RY 3.626 12/28 CA,Carry,CAD,RY,779926FY5,CA779926FY56,2 to 3 Years,3.626,2.38501209122362,2.38501209122362,A,,CA135087N837,2027-09-01,0.0,0.0,13282425.3205479,3.379712020949204,3.379712020949204,Hedged,RY 3.626 12/28 CA,2.7246590266630744,3.1246590266630743,65.50529942861299,25.505299428612993,77.09312509654045,32.09312509654045,2.4996577686516086,2.3702116777071147,2.6243481536757085,2.4996577686516086,2.4996577686516086,2.3702116777071147,2.3702116777071147,0.0
06/10/2025,CCDJ 5.475 08/28 CA,Bond,2.92162428173597,11375000.0,106.0255,3.45737619582501,CAN 3.25 09/01/28,3524.169208810898,0.03291788239923625,3524.169208810898,BMO FIAF (Prime),YTM Cap FIAF,2028-08-16,135087Q49,12256619.375,CCDJ 5.475 08/28 CA,Trading,CAD,CCDJ,31430WZM9,CA31430WZM95,3 to 5 Years,5.475,3.09817073302057,3.09817073302057,AA,,CA135087Q491,2028-09-01,0.02275,500000000.0,12256619.375,3.4788486182940135,3.4788486182940135,Hedged,CCDJ 5.475 08/28 CA,2.8174244906569053,3.217424490656905,66.14241276371082,26.14241276371083,65.16425148510207,20.16425148510207,3.184120465434634,2.8749376977369803,2.8749376977369803,3.184120465434634,3.184120465434634,2.8749376977369803,2.8749376977369803,0.0
06/10/2025,CCDJ 5.475 08/28 CA,Bond,2.92162428173597,13625000.0,106.0255,3.45737619582501,CAN 3.25 09/01/28,4221.257623740526,0.046265179422408764,4221.257623740526,BMO - Credit Opp,YTM Cap Credit Opp,2028-08-16,135087Q49,14681005.625,CCDJ 5.475 08/28 CA,Trading,CAD,CCDJ,31430WZM9,CA31430WZM95,3 to 5 Years,5.475,3.09817073302057,3.09817073302057,AA,,CA135087Q491,2028-09-01,0.02725,500000000.0,14681005.625,3.4788486182940135,3.4788486182940135,Hedged,CCDJ 5.475 08/28 CA,2.8174244906569053,3.217424490656905,66.14241276371082,26.14241276371083,65.16425148510207,20.16425148510207,3.184120465434634,2.8749376977369803,2.8749376977369803,3.184120465434634,3.184120465434634,2.8749376977369803,2.8749376977369803,0.0
06/10/2025,TOUCN 4.856 05/27 CA,Bond,1.8701400678474616,9725000.0,102.852,3.3454013156946503,CAN 1.25 03/01/27,1870.6098958151135,0.02690525674060434,1870.6098958151135,BMO FIAF (Prime),YTM Cap FIAF,2027-05-30,135087M84,10017882.8958904,TOUCN 4.856 05/27 CA,Carry,CAD,TOUCN,89156VAC0,CA89156VAC06,1 to 2 Years,4.856,1.9235063196042301,1.9235063196042301,BBB,,CA135087M847,2027-03-01,0.0389,250000000.0,10017882.8958904,3.3620409311107387,3.3620409311107387,Hedged,TOUCN 4.856 05/27 CA,2.692123711571519,3.092123711571519,66.99172195392195,26.991721953921967,63.12603252133623,18.126032521336228,1.9698630136986301,1.8672942667703085,1.8672942667703085,1.9698630136986301,1.9698630136986301,1.8672942667703085,1.8672942667703085,0.0
06/10/2025,TOUCN 4.856 05/27 CA,Bond,1.8701400678474616,12275000.0,102.852,3.3454013156946503,CAN 1.25 03/01/27,2361.104007314192,0.0398479778379711,2361.104007314192,BMO - Credit Opp,YTM Cap Credit Opp,2027-05-30,135087M84,12644679.9534247,TOUCN 4.856 05/27 CA,Carry,CAD,TOUCN,89156VAC0,CA89156VAC06,1 to 2 Years,4.856,1.9235063196042301,1.9235063196042301,BBB,,CA135087M847,2027-03-01,0.0491,250000000.0,12644679.9534247,3.3620409311107387,3.3620409311107387,Hedged,TOUCN 4.856 05/27 CA,2.692123711571519,3.092123711571519,66.99172195392195,26.991721953921967,63.12603252133623,18.126032521336228,1.9698630136986301,1.8672942667703085,1.8672942667703085,1.9698630136986301,1.9698630136986301,1.8672942667703085,1.8672942667703085,0.0
06/10/2025,VW 0 02/27 CA,FRN,0.00273944697479081,10000000.0,100.3625,3.85000000000286,VW 0 02/27 CA,1620.0461627033499,0.02701989474572983,2.74611818085191,BMO FIAF (Prime),YTM Cap FIAF,2027-02-19,918423BJ2,10060567.1238031,VW 0 02/27 CA,Carry,CAD,VW,918423BJ2,CA918423BJ28,1 to 2 Years,3.856664449,0.00274611818085191,1.6200461627033502,BBB,,CA918423BJ28,2027-02-19,0.04,250000000.0,10060567.1238031,3.6701753830271535,3.6701753830271535,Cash,Cash,3.0,3.0,67.01753830271535,67.01753830271535,88.59583254107342,43.59583254107342,1.6947296372347707,0.002739453710821258,1.6177667359764816,1.6947296372347707,1.6947296372347707,0.002739453710821258,0.002739453710821258,0.0
06/10/2025,NACN 5.219 06/28 CA,Bond,2.7802213707267005,1975000.0,105.135,3.4083990361486,CAN 3.5 03/01/28,577.4302213330329,0.00571243974116018,577.4302213330329,TD FIAF,YTM Cap FIAF,2028-06-14,135087P57,2126965.48219178,NACN 5.219 06/28 CA,Trading,CAD,NACN,63306AHP4,CA63306AHP45,3 to 5 Years,5.219,2.92369732320523,2.92369732320523,A,,CA135087P576,2028-03-01,0.0011285714285714287,1750000000.0,2126965.48219178,3.4289281108406007,3.4289281108406007,Hedged,NACN 5.219 06/28 CA,2.758596124193453,3.158596124193453,67.03319866471476,27.033198664714764,62.11979738705231,17.11979738705231,3.0116358658453115,2.7146304332743187,2.7146304332743187,3.0116358658453115,3.0116358658453115,2.7146304332743187,2.7146304332743187,0.0
06/10/2025,NACN 5.219 06/28 CA,Bond,2.7802213707267005,3025000.0,105.135,3.4083990361486,CAN 3.5 03/01/28,884.418440269582,0.010266376015674091,884.418440269582,TD - Credit Opp,YTM Cap Credit Opp,2028-06-14,135087P57,3257757.25753425,NACN 5.219 06/28 CA,Trading,CAD,NACN,63306AHP4,CA63306AHP45,3 to 5 Years,5.219,2.92369732320523,2.92369732320523,A,,CA135087P576,2028-03-01,0.0017285714285714287,1750000000.0,3257757.25753425,3.4289281108406007,3.4289281108406007,Hedged,NACN 5.219 06/28 CA,2.758596124193453,3.158596124193453,67.03319866471476,27.033198664714764,62.11979738705231,17.11979738705231,3.0116358658453115,2.7146304332743187,2.7146304332743187,3.0116358658453115,3.0116358658453115,2.7146304332743187,2.7146304332743187,0.0
06/10/2025,TD 5.491 09/28 CA,Bond,2.9712057188005025,1400000.0,106.114,3.4784248123897203,CAN 3.25 09/01/28,441.46058188216875,0.004043635835944143,441.46058188216875,BMO FIAF (Prime),YTM Cap FIAF,2028-09-08,135087Q49,1505604.30136986,TD 5.491 09/28 CA,New Issue,CAD,TD,89117GX51,CA89117GX510,3 to 5 Years,5.491,3.15328987058692,3.15328987058692,A,,CA135087Q491,2028-09-01,0.0009333333333333333,1500000000.0,1505604.30136986,3.4882575491491323,3.4882575491491323,Hedged,TD 5.491 09/28 CA,2.8174244906569053,3.217424490656905,67.08330584922271,27.083305849222718,65.33413356201494,20.33413356201494,3.247091033538672,2.9324332610983137,2.9324332610983137,3.247091033538672,3.247091033538672,2.9324332610983137,2.9324332610983137,0.0
06/10/2025,TD 5.491 09/28 CA,Bond,2.9712057188005025,3600000.0,106.114,3.4784248123897203,CAN 3.25 09/01/28,1135.184353411291,0.012200672162805393,1135.184353411291,TD - Credit Opp,YTM Cap Credit Opp,2028-09-08,135087Q49,3871553.91780822,TD 5.491 09/28 CA,New Issue,CAD,TD,89117GX51,CA89117GX510,3 to 5 Years,5.491,3.15328987058692,3.15328987058692,A,,CA135087Q491,2028-09-01,0.0024,1500000000.0,3871553.91780822,3.4882575491491323,3.4882575491491323,Hedged,TD 5.491 09/28 CA,2.8174244906569053,3.217424490656905,67.08330584922271,27.083305849222718,65.33413356201494,20.33413356201494,3.247091033538672,2.9324332610983137,2.9324332610983137,3.247091033538672,3.247091033538672,2.9324332610983137,2.9324332610983137,0.0
06/10/2025,BMO 5.039 05/28 CA,Bond,2.748120358168794,15550000.0,104.431,3.45322869443172,CAN 3.5 03/01/28,4462.754977206372,0.04368846054743593,4462.754977206372,TD FIAF,YTM Cap FIAF,2028-05-29,135087P57,16266928.2767123,BMO 5.039 05/28 CA,Trading,CAD,BMO,06368LNK8,CA06368LNK84,2 to 3 Years,5.039,2.86993889209413,2.86993889209413,A,,CA135087P576,2028-03-01,0.007775,2000000000.0,16266928.2767123,3.43369699,3.43369699,Hedged,BMO 5.039 05/28 CA,2.758596124193453,3.158596124193453,67.5100865806547,27.5100865806547,62.70049282761282,17.70049282761282,2.8856947296372346,2.672221553387829,2.672221553387829,2.8856947296372346,2.8856947296372346,2.672221553387829,2.672221553387829,0.0
06/10/2025,BMO 5.039 05/28 CA,Bond,2.748120358168794,19450000.0,104.431,3.45322869443172,CAN 3.5 03/01/28,5582.031145123082,0.06411995513383428,5582.031145123082,TD - Credit Opp,YTM Cap Credit Opp,2028-05-29,135087P57,20346736.6547945,BMO 5.039 05/28 CA,Trading,CAD,BMO,06368LNK8,CA06368LNK84,2 to 3 Years,5.039,2.86993889209413,2.86993889209413,A,,CA135087P576,2028-03-01,0.009725,2000000000.0,20346736.6547945,3.43369699,3.43369699,Hedged,BMO 5.039 05/28 CA,2.758596124193453,3.158596124193453,67.5100865806547,27.5100865806547,62.70049282761282,17.70049282761282,2.8856947296372346,2.672221553387829,2.672221553387829,2.8856947296372346,2.8856947296372346,2.672221553387829,2.672221553387829,0.0
06/10/2025,WFC 5.083 04/28 US,FixedFloatingDebt,1.7836439721936892,7025000.0,103.1055,3.3573813458941,CAN 1.25 03/01/27,1292.002160774755,0.019573656380277818,1292.002160774755,TD FIAF,YTM Cap FIAF,2027-04-26,135087M84,7288040.37636612,WFC 5.083 04/28 US,Trading,CAD,WFC,949746TJ0,CA949746TJ07,1 to 2 Years,5.083,1.8391489833092602,1.8391489833092602,A,,CA135087M847,2027-03-01,0.0,0.0,7288040.37636612,3.3712486725583117,3.3712486725583117,Hedged,WFC 5.083 04/28 US,2.692123711571519,3.092123711571519,67.91249609867927,27.912496098679274,79.05421402636819,34.054214026368186,1.8754277891854894,1.772740403620765,1.7725204596516553,1.8754277891854894,1.8754277891854894,1.772740403620765,1.772740403620765,0.0
06/10/2025,WFC 5.083 04/28 US,FixedFloatingDebt,1.7836439721936892,7853000.0,103.1055,3.3573813458941,CAN 1.25 03/01/27,1444.2836965927618,0.02567429249276747,1444.2836965927618,TD - Credit Opp,YTM Cap Credit Opp,2027-04-26,135087M84,8147043.56948088,WFC 5.083 04/28 US,Trading,CAD,WFC,949746TJ0,CA949746TJ07,1 to 2 Years,5.083,1.8391489833092602,1.8391489833092602,A,,CA135087M847,2027-03-01,0.0,0.0,8147043.56948088,3.3712486725583117,3.3712486725583117,Hedged,WFC 5.083 04/28 US,2.692123711571519,3.092123711571519,67.91249609867927,27.912496098679274,79.05421402636819,34.054214026368186,1.8754277891854894,1.772740403620765,1.7725204596516553,1.8754277891854894,1.8754277891854894,1.772740403620765,1.772740403620765,0.0
06/10/2025,DOLCN 5.533 09/28 CA,Bond,3.0102931020809653,7675000.0,106.21,3.51619103185355,CAN 3.25 09/01/28,2454.1454712169166,0.02213358654644806,2454.1454712169166,BMO FIAF (Prime),YTM Cap FIAF,2028-09-26,135087Q49,8241202.83356164,DOLCN 5.533 09/28 CA,Trading,CAD,DOLCN,25675TAQ0,CA25675TAQ00,3 to 5 Years,5.533,3.19758367585266,3.19758367585266,BBB,,CA135087Q491,2028-09-01,0.01535,500000000.0,8241202.83356164,3.49715363,3.49715363,Hedged,DOLCN 5.533 09/28 CA,2.8174244906569053,3.217424490656905,67.97291393430949,27.972913934309496,65.43888686702898,20.438886867028984,3.2114989733059547,2.908064138577744,2.908064138577744,3.2114989733059547,3.2114989733059547,2.908064138577744,2.908064138577744,0.0
06/10/2025,DOLCN 5.533 09/28 CA,Bond,3.0102931020809653,12325000.0,106.21,3.51619103185355,CAN 3.25 09/01/28,3941.021880488403,0.041705909133466605,3941.021880488403,BMO - Credit Opp,YTM Cap Credit Opp,2028-09-26,135087Q49,13234244.289726,DOLCN 5.533 09/28 CA,Trading,CAD,DOLCN,25675TAQ0,CA25675TAQ00,3 to 5 Years,5.533,3.19758367585266,3.19758367585266,BBB,,CA135087Q491,2028-09-01,0.02465,500000000.0,13234244.289726,3.49715363,3.49715363,Hedged,DOLCN 5.533 09/28 CA,2.8174244906569053,3.217424490656905,67.97291393430949,27.972913934309496,65.43888686702898,20.438886867028984,3.2114989733059547,2.908064138577744,2.908064138577744,3.2114989733059547,3.2114989733059547,2.908064138577744,2.908064138577744,0.0
06/10/2025,CM 3.65 12/28 CA,FixedFloatingDebt,2.3696783690217407,13450000.0,100.6255,3.3866368383102796,CAN 2.75 09/01/27,3207.1566385369833,0.036352533468335085,3207.1566385369833,TD FIAF,YTM Cap FIAF,2027-12-10,135087N83,13535474.75,CM 3.65 12/28 CA,New Issue,CAD,CM,13607L4C4,CA13607L4C41,2 to 3 Years,3.65,2.3845030769791697,2.3845030769791697,A,,CA135087N837,2027-09-01,0.0,0.0,13535474.75,3.4048844807210963,3.4048844807210963,Hedged,CM 3.65 12/28 CA,2.7246590266630744,3.1246590266630743,68.02254540580219,28.0225454058022,79.02180314607693,34.021803146076934,2.4996577686516086,2.3694452523142306,2.5901500116098197,2.4996577686516086,2.4996577686516086,2.3694452523142306,2.3694452523142306,0.0
06/10/2025,CM 3.65 12/28 CA,FixedFloatingDebt,2.3696783690217407,16550000.0,100.6255,3.3866368383102796,CAN 2.75 09/01/27,3946.3525924005257,0.052486504735121765,3946.3525924005257,TD - Credit Opp,YTM Cap Credit Opp,2027-12-10,135087N83,16655175.25,CM 3.65 12/28 CA,New Issue,CAD,CM,13607L4C4,CA13607L4C41,2 to 3 Years,3.65,2.3845030769791697,2.3845030769791697,A,,CA135087N837,2027-09-01,0.0,0.0,16655175.25,3.4048844807210963,3.4048844807210963,Hedged,CM 3.65 12/28 CA,2.7246590266630744,3.1246590266630743,68.02254540580219,28.0225454058022,79.02180314607693,34.021803146076934,2.4996577686516086,2.3694452523142306,2.5901500116098197,2.4996577686516086,2.4996577686516086,2.3694452523142306,2.3694452523142306,0.0
06/10/2025,GLCRTR 4.958 09/27 C,Bond,2.146381356309522,950000.0,103.5415,3.32605193159143,CAN 1 06/01/27,211.15055705858808,0.0026705616187101267,211.15055705858808,BMO FIAF (Prime),YTM Cap FIAF,2027-09-20,135087F82,994354.888356164,GLCRTR 4.958 09/27 C,New Issue,CAD,GLCRTR,37638ZBS2,CA37638ZBS26,2 to 3 Years,4.958,2.22263744272198,2.22263744272198,AAA,,CA135087F825,2027-06-01,0.0022578728461081403,420750000.0,994354.888356164,3.354632572059815,3.354632572059815,Hedged,GLCRTR 4.958 09/27 C,2.6723487986231316,3.0723487986231315,68.22837734366836,28.228377343668363,57.84537037399556,12.845370373995557,2.2778918548939084,2.123679406970131,2.123679406970131,2.2778918548939084,2.2778918548939084,2.123679406970131,2.123679406970131,0.0
06/10/2025,GLCRTR 4.958 09/27 C,Bond,2.146381356309522,4050000.0,103.5415,3.32605193159143,CAN 1 06/01/27,900.1681643024018,0.013358917774613021,900.1681643024018,BMO - Credit Opp,YTM Cap Credit Opp,2027-09-20,135087F82,4239091.89246575,GLCRTR 4.958 09/27 C,New Issue,CAD,GLCRTR,37638ZBS2,CA37638ZBS26,2 to 3 Years,4.958,2.22263744272198,2.22263744272198,AAA,,CA135087F825,2027-06-01,0.009625668449197862,420750000.0,4239091.89246575,3.354632572059815,3.354632572059815,Hedged,GLCRTR 4.958 09/27 C,2.6723487986231316,3.0723487986231315,68.22837734366836,28.228377343668363,57.84537037399556,12.845370373995557,2.2778918548939084,2.123679406970131,2.123679406970131,2.2778918548939084,2.2778918548939084,2.123679406970131,2.123679406970131,0.0
06/10/2025,DE 3.55 06/12/29 CA,Bond,3.6985076519495332,13800000.0,99.9982068864582,3.55048482435733,CAN 4 03/01/29,5103.849040258235,0.04348803099964182,5103.849040258235,TD - Credit Opp,YTM Cap Credit Opp,2029-06-12,135087Q98,13799752.5503312,DE 3.55 06/12/29 CA,New Issue,CAD,DE,47788ZAT8,CA47788ZAT80,3 to 5 Years,3.55,3.69844133352046,3.69844133352046,A,,CA135087Q988,2029-03-01,0.0276,500000000.0,13799752.5503312,3.547837073269544,3.547837073269544,Hedged,DE 3.55 06/12/29 CA,2.865111564572644,3.265111564572644,68.27255086969002,28.27255086969003,64.03968787641884,19.03968787641884,4.005475701574264,3.6988382040746877,3.6988382040746877,4.005475701574264,4.005475701574264,3.6988382040746877,3.6988382040746877,0.0
06/10/2025,DE 3.55 06/12/29 CA,Bond,3.6985076519495332,16200000.0,99.9982068864582,3.55048482435733,CAN 4 03/01/29,5991.474960303144,0.043507929586539304,5991.474960303144,TD FIAF,YTM Cap FIAF,2029-06-12,135087Q98,16199709.5156062,DE 3.55 06/12/29 CA,New Issue,CAD,DE,47788ZAT8,CA47788ZAT80,3 to 5 Years,3.55,3.69844133352046,3.69844133352046,A,,CA135087Q988,2029-03-01,0.0324,500000000.0,16199709.5156062,3.547837073269544,3.547837073269544,Hedged,DE 3.55 06/12/29 CA,2.865111564572644,3.265111564572644,68.27255086969002,28.27255086969003,64.03968787641884,19.03968787641884,4.005475701574264,3.6988382040746877,3.6988382040746877,4.005475701574264,4.005475701574264,3.6988382040746877,3.6988382040746877,0.0
06/10/2025,TIHCN 3.842 10/27 CA,Bond,2.257329906628648,3725000.0,100.996,3.40095351109024,CAN 1 06/01/27,849.2701395930494,0.010151348095632968,849.2701395930494,BMO FIAF (Prime),YTM Cap FIAF,2027-10-27,135087F82,3779745.25342466,TIHCN 3.842 10/27 CA,Trading,CAD,TIHCN,891102AE5,CA891102AE54,2 to 3 Years,3.842,2.27991983783369,2.27991983783369,BBB,,CA135087F825,2027-06-01,0.00745,500000000.0,3779745.25342466,3.3666831,3.3666831,Hedged,TIHCN 3.842 10/27 CA,2.6723487986231316,3.0723487986231315,69.43343013768684,29.433430137686845,61.62149214480482,16.62149214480482,2.127310061601643,2.0182338336603154,2.0182338336603154,2.127310061601643,2.127310061601643,2.0182338336603154,2.0182338336603154,0.0
06/10/2025,TIHCN 3.842 10/27 CA,Bond,2.257329906628648,6275000.0,100.996,3.40095351109024,CAN 1 06/01/27,1430.6496982406402,0.02006542806099478,1430.6496982406402,BMO - Credit Opp,YTM Cap Credit Opp,2027-10-27,135087F82,6367221.86986301,TIHCN 3.842 10/27 CA,Trading,CAD,TIHCN,891102AE5,CA891102AE54,2 to 3 Years,3.842,2.27991983783369,2.27991983783369,BBB,,CA135087F825,2027-06-01,0.01255,500000000.0,6367221.86986301,3.3666831,3.3666831,Hedged,TIHCN 3.842 10/27 CA,2.6723487986231316,3.0723487986231315,69.43343013768684,29.433430137686845,61.62149214480482,16.62149214480482,2.127310061601643,2.0182338336603154,2.0182338336603154,2.127310061601643,2.127310061601643,2.0182338336603154,2.0182338336603154,0.0
06/10/2025,RY 3.411 06/12/29 CA,FixedFloatingDebt,2.830197937728532,13825000.0,99.8128828203789,3.47707944556191,CAN 3.5 03/01/28,3905.4308805362075,0.04349014390743405,3905.4308805362075,BMO - Credit Opp,YTM Cap Credit Opp,2028-06-12,135087P57,13800423.0245749,RY 3.411 06/29 CA,New Issue,CAD,RY,779926QY3,,3 to 5 Years,3.411,2.82490479604789,2.82490479604789,AA,,CA135087P576,2028-03-01,0.0,0.0,13800423.0245749,3.4625280244338312,3.4625280244338312,Hedged,RY 3.411 06/29 CA,2.758596124193453,3.158596124193453,70.3931900240378,30.39319002403782,84.75748697212506,39.757486972125065,3.0061601642710474,2.8302292759701584,3.138576139533928,3.0061601642710474,3.0061601642710474,2.8302292759701584,2.8302292759701584,0.0
06/10/2025,RY 3.411 06/12/29 CA,FixedFloatingDebt,2.830197937728532,16175000.0,99.8128828203789,3.47707944556191,CAN 3.5 03/01/28,4569.283507607462,0.043364339745829476,4569.283507607462,BMO FIAF (Prime),YTM Cap FIAF,2028-06-12,135087P57,16146245.3831826,RY 3.411 06/29 CA,New Issue,CAD,RY,779926QY3,,3 to 5 Years,3.411,2.82490479604789,2.82490479604789,AA,,CA135087P576,2028-03-01,0.0,0.0,16146245.3831826,3.4625280244338312,3.4625280244338312,Hedged,RY 3.411 06/29 CA,2.758596124193453,3.158596124193453,70.3931900240378,30.39319002403782,84.75748697212506,39.757486972125065,3.0061601642710474,2.8302292759701584,3.138576139533928,3.0061601642710474,3.0061601642710474,2.8302292759701584,2.8302292759701584,0.0
06/10/2025,C 5.07 04/28 US,FixedFloatingDebt,1.7934904842195376,4250000.0,103.044,3.39296436401308,CAN 1.25 03/01/27,785.4813694522262,0.011829950301352983,785.4813694522262,TD FIAF,YTM Cap FIAF,2027-04-29,135087M84,4404754.7260274,C 5.07 04/28 US,Trading,CAD,C,172967MJ7,CA172967MJ70,1 to 2 Years,5.07,1.8481914575346499,1.8481914575346499,A,,CA135087M847,2027-03-01,0.0,0.0,4404754.7260274,3.3976549921793846,3.3976549921793846,Hedged,C 5.07 04/28 US,2.692123711571519,3.092123711571519,70.55312806078655,30.553128060786563,81.80733971360277,36.80733971360277,1.8836413415468858,1.7807025243419812,1.7805028642400769,1.8836413415468858,1.8836413415468858,1.7807025243419812,1.7807025243419812,0.0
